7.760792,-60.035101,0.171225
8.322306,-59.938005,0.157698
8.883909,-59.848699,0.143743
9.445604,-59.767399,0.129361
10.007392,-59.694317,0.114554
10.569275,-59.629668,0.099323
11.131255,-59.573666,0.083673
11.693334,-59.526525,0.067608
12.255514,-59.488460,0.051133
12.817796,-59.459683,0.034256
13.380182,-59.440411,0.016986
13.942675,-59.430855,-0.000669
14.505275,-59.431231,-0.018696
15.067985,-59.441753,-0.037085
15.630806,-59.462635,-0.055820
16.193741,-59.494090,-0.074886
16.756791,-59.536334,-0.094266
17.319958,-59.589579,-0.113943
17.883244,-59.654041,-0.133896
18.446650,-59.729933,-0.154104
19.010178,-59.817469,-0.174546
19.573831,-59.916863,-0.195194
20.137610,-60.028329,-0.215706
20.701506,-60.151887,-0.235442
21.265493,-60.287183,-0.254337
21.829540,-60.433816,-0.272400
22.393617,-60.591387,-0.289646
22.957694,-60.759498,-0.306087
23.521742,-60.937747,-0.321739
24.085730,-61.125736,-0.336619
24.649628,-61.323065,-0.350742
25.213407,-61.529334,-0.364125
25.777037,-61.744145,-0.376786
26.340487,-61.967097,-0.388740
26.903728,-62.197790,-0.400004
27.466729,-62.435827,-0.410595
28.029461,-62.680805,-0.420526
28.591895,-62.932328,-0.429814
29.153999,-63.189993,-0.438471
29.715744,-63.453404,-0.446512
30.277100,-63.722158,-0.453948
30.838037,-63.995858,-0.460791
31.398525,-64.274103,-0.467051
31.958534,-64.556495,-0.472739
32.518034,-64.842633,-0.477863
33.076996,-65.132117,-0.482430
33.635389,-65.424550,-0.486447
34.193183,-65.719530,-0.489920
34.750349,-66.016658,-0.492853
35.306856,-66.315535,-0.495251
35.862675,-66.615761,-0.497114
36.417776,-66.916937,-0.498446
36.972128,-67.218663,-0.499246
37.525701,-67.520540,-0.499513
38.078467,-67.822168,-0.499246
38.630394,-68.123147,-0.498442
39.181453,-68.423079,-0.497097
39.731614,-68.721562,-0.495205
40.280847,-69.018199,-0.492760
40.829122,-69.312589,-0.489754
41.376409,-69.604333,-0.486179
41.922678,-69.893031,-0.482025
42.467899,-70.178284,-0.477279
43.012043,-70.459692,-0.471930
43.555079,-70.736856,-0.465964
44.096977,-71.009375,-0.459364
44.637707,-71.276852,-0.452116
45.177240,-71.538885,-0.444199
45.715546,-71.795076,-0.435597
46.252594,-72.045025,-0.426287
46.788354,-72.288332,-0.416247
47.322798,-72.524598,-0.405455
47.855894,-72.753423,-0.393886
48.387613,-72.974409,-0.381515
48.917924,-73.187154,-0.368315
49.446799,-73.391260,-0.354257
49.974206,-73.586327,-0.339315
50.500116,-73.771956,-0.323460
51.024500,-73.947747,-0.306662
51.547326,-74.113301,-0.288893
52.068566,-74.268217,-0.270125
52.588189,-74.412097,-0.250331
53.106165,-74.544541,-0.229486
53.622464,-74.665149,-0.207566
54.137057,-74.773522,-0.184553
54.649913,-74.869261,-0.160428
55.161003,-74.951965,-0.135183
55.670296,-75.021235,-0.108811
56.177763,-75.076672,-0.081314
56.683373,-75.117876,-0.052702
57.187097,-75.144447,-0.022992
57.688905,-75.155987,0.007786
58.188767,-75.152095,0.039593
58.686652,-75.132372,0.072378
59.182531,-75.096419,0.106079
59.676375,-75.043835,0.140611
60.168152,-74.974227,0.175401
60.657811,-74.887448,0.209638
61.145272,-74.783734,0.243212
61.630449,-74.663350,0.276082
62.113259,-74.526562,0.308214
62.593617,-74.373635,0.339583
63.071438,-74.204837,0.370169
63.546638,-74.020431,0.399961
64.019133,-73.820685,0.428952
64.488838,-73.605864,0.457140
64.955670,-73.376234,0.484529
65.419542,-73.132060,0.511127
65.880372,-72.873609,0.536944
66.338075,-72.601146,0.561997
66.792566,-72.314937,0.586301
67.243762,-72.015248,0.609876
67.691577,-71.702344,0.632742
68.135927,-71.376492,0.654922
68.576728,-71.037956,0.676438
69.013896,-70.687004,0.697313
69.447345,-70.323901,0.717573
69.876993,-69.948912,0.737240
70.302754,-69.562304,0.756340
70.724543,-69.164342,0.774895
71.142278,-68.755291,0.792930
71.555872,-68.335419,0.810469
71.965243,-67.904990,0.827533
72.370304,-67.464271,0.844145
72.770973,-67.013526,0.860327
73.167165,-66.553023,0.876101
73.558794,-66.083026,0.891486
73.945778,-65.603802,0.906503
74.328031,-65.115617,0.921170
74.705469,-64.618735,0.935508
75.078008,-64.113424,0.949533
75.445564,-63.599948,0.963263
75.808051,-63.078574,0.976715
76.165386,-62.549567,0.989906
76.517484,-62.013194,1.002851
